,vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
19108847,2,10/08/2015 08:30:03 PM,10/08/2015 08:49:21 PM,N,1,-73.99090576171875,40.69300842285156,-73.99175262451173,40.66693115234375,1,2.88,15.0,0.5,0.5,3.26,0.0,,0.3,19.56,1,1.0
8797214,2,01/04/2015 07:42:49 PM,01/04/2015 07:52:21 PM,N,1,-73.83000183105469,40.7137107849121,-73.83136749267578,40.68940353393555,1,2.91,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
18463262,2,06/21/2015 09:22:00 PM,06/21/2015 09:24:03 PM,N,1,-73.81598663330078,40.70057678222656,-73.81107330322266,40.69205474853516,1,0.62,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
17064823,2,07/02/2015 09:51:07 PM,07/02/2015 09:57:10 PM,N,1,-73.87071990966798,40.751277923583984,-73.85662841796875,40.74587631225586,1,1.09,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
18152912,2,03/22/2015 06:54:19 PM,03/22/2015 07:10:41 PM,N,1,-73.95014190673827,40.8216552734375,-73.90277862548828,40.87810516357422,1,5.55,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2,1.0
17341759,2,09/26/2015 11:13:02 PM,09/26/2015 11:30:50 PM,N,1,-73.95143127441406,40.7249412536621,-73.91899871826173,40.770862579345696,1,6.46,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,2,1.0
1958792,2,03/26/2015 09:19:22 PM,03/26/2015 09:30:35 PM,N,1,-73.91878509521484,40.75933074951172,-73.895751953125,40.742958068847656,1,1.79,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1.0
15586352,2,07/29/2015 10:27:13 PM,07/29/2015 10:33:00 PM,N,1,-73.95732879638672,40.71816253662109,-73.95491790771484,40.73394775390625,1,1.43,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
8009779,2,08/21/2015 10:42:05 PM,08/21/2015 10:48:44 PM,N,1,-73.9338150024414,40.76292037963867,-73.91683959960938,40.780517578125,1,1.66,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
17591979,1,05/15/2015 08:10:44 AM,05/15/2015 08:17:21 AM,N,1,-73.99320983886719,40.68806457519531,-73.98922729492188,40.6737060546875,1,1.6,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
10054394,1,01/30/2015 06:50:08 PM,01/30/2015 07:02:18 PM,N,1,-73.98780822753906,40.70166778564453,-74.00367736816406,40.72355270385742,1,2.6,10.5,1.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
11804879,2,03/22/2015 11:31:35 PM,03/22/2015 11:38:52 PM,N,1,-73.89453887939453,40.74802017211913,-73.921142578125,40.76733016967773,1,2.51,9.5,0.5,0.5,1.0,0.0,,0.3,11.8,1,1.0
2482305,2,09/11/2015 10:07:29 AM,09/11/2015 10:21:25 AM,N,1,-73.87265777587889,40.84128189086913,-73.85528564453125,40.89703369140625,1,5.49,18.5,0.0,0.5,3.86,0.0,,0.3,23.16,1,1.0
7415593,2,11/09/2015 05:21:02 PM,11/09/2015 05:32:55 PM,N,1,-73.93864440917967,40.79148864746094,-73.94831085205078,40.808570861816406,1,1.82,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2,1.0
13758632,1,05/01/2015 09:15:46 AM,05/01/2015 09:38:37 AM,N,1,-73.9435806274414,40.795997619628906,-73.99058532714845,40.751094818115234,1,5.0,18.5,0.0,0.5,3.85,0.0,,0.3,23.15,1,1.0
3658246,2,12/21/2015 02:30:55 AM,12/21/2015 02:37:39 AM,N,1,-73.89236450195312,40.747169494628906,-73.88052368164062,40.756141662597656,1,1.84,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1.0
6790474,2,12/28/2015 11:59:08 AM,12/28/2015 12:17:20 PM,N,1,-73.96043395996092,40.6579475402832,-73.93798828125,40.62405014038086,1,2.7,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
6673452,2,08/27/2015 12:10:12 AM,08/27/2015 12:22:34 AM,N,1,-73.94638824462889,40.79780197143555,-73.84151458740233,40.828704833984375,1,6.44,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,2,1.0
7397607,2,06/14/2015 11:54:49 AM,06/14/2015 12:12:04 PM,N,1,-73.87082672119139,40.727893829345696,-73.8476333618164,40.75396728515625,1,2.79,13.0,0.0,0.5,2.0,0.0,,0.3,15.8,1,1.0
10947336,2,12/23/2015 11:41:07 PM,12/23/2015 11:44:55 PM,N,1,-73.96113586425781,40.718971252441406,-73.96258544921875,40.710006713867195,1,0.89,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1,1.0
592948,1,02/08/2015 10:00:27 PM,02/08/2015 10:08:32 PM,N,1,-73.96329498291014,40.68276977539063,-73.97933959960938,40.693557739257805,2,1.3,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
10783608,2,01/20/2015 07:25:36 PM,01/20/2015 07:37:00 PM,N,1,-73.9871597290039,40.69375228881836,-73.97595977783203,40.674663543701165,1,1.68,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2,1.0
8640509,2,08/15/2015 09:11:41 PM,08/15/2015 09:17:35 PM,N,1,-73.92101287841797,40.75676345825195,-73.93470764160156,40.75202941894531,1,1.04,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
14800590,1,06/26/2015 03:57:52 PM,06/26/2015 04:00:44 PM,N,1,-73.95124053955078,40.791213989257805,-73.94129943847656,40.80026626586913,2,1.0,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
16866421,2,03/19/2015 07:11:35 PM,03/19/2015 07:19:08 PM,N,1,-73.95856475830078,40.717041015625,-73.93807983398438,40.720611572265625,5,1.53,7.5,1.0,0.5,2.32,0.0,,0.3,11.62,1,1.0
1495406,2,02/28/2015 10:14:37 PM,02/28/2015 10:22:08 PM,N,1,-73.97312927246092,40.678009033203125,-73.98579406738281,40.66183471679688,1,1.29,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
4429420,2,08/22/2015 04:10:52 PM,08/22/2015 04:13:07 PM,N,1,-73.98677825927734,40.70241165161133,-73.98041534423827,40.69953918457031,1,0.53,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
3114239,2,07/01/2015 10:28:29 AM,07/01/2015 10:48:55 AM,N,1,-73.92189025878906,40.629898071289055,-73.9534454345703,40.66807556152344,1,4.15,17.0,0.0,0.5,0.0,0.0,,0.3,17.8,2,1.0
7465055,2,05/19/2015 02:05:22 PM,05/19/2015 02:16:09 PM,N,1,-73.9539794921875,40.82155227661133,-73.94577026367188,40.807865142822266,1,1.28,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
8433409,2,04/13/2015 10:24:08 AM,04/13/2015 10:46:37 AM,N,1,-73.9483642578125,40.784950256347656,-73.98347473144531,40.75594329833984,1,3.42,16.5,0.0,0.5,3.46,0.0,,0.3,20.76,1,1.0
6233331,2,06/10/2015 08:44:05 PM,06/10/2015 08:49:26 PM,N,1,-73.9511489868164,40.81011199951172,-73.93919372558595,40.8050651550293,1,0.71,5.5,0.5,0.5,1.7,0.0,,0.3,8.5,1,1.0
1468203,1,02/27/2015 11:12:49 PM,02/27/2015 11:22:29 PM,N,1,-73.98097229003906,40.67580032348633,-73.99766540527344,40.69137573242188,1,1.8,8.5,0.5,0.5,2.0,0.0,,0.3,11.8,1,1.0
12095497,2,11/17/2015 08:07:50 PM,11/17/2015 08:13:38 PM,N,1,-73.9267349243164,40.818359375,-73.90106201171875,40.8139533996582,1,1.46,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1,1.0
10629748,1,10/08/2015 03:29:42 PM,10/08/2015 03:56:08 PM,N,1,-73.98978424072266,40.70247268676758,-74.00672912597656,40.74070358276367,1,4.3,19.5,0.0,0.5,4.06,0.0,,0.3,24.36,1,1.0
14134988,1,04/08/2015 07:17:08 PM,04/08/2015 07:30:02 PM,N,5,-73.89237213134764,40.74106216430664,-73.85918426513672,40.75524520874024,1,2.4,12.0,0.0,0.0,0.0,0.0,,0.0,12.0,2,2.0
15347116,2,06/26/2015 10:27:00 AM,06/26/2015 10:37:27 AM,N,1,-73.93843078613281,40.791465759277344,-73.95140838623048,40.800235748291016,1,1.52,8.5,0.0,0.5,1.0,0.0,,0.3,10.3,1,1.0
13065410,2,07/23/2015 11:26:07 PM,07/23/2015 11:42:23 PM,N,1,-73.90303802490233,40.74645614624024,-73.95506286621092,40.735401153564446,1,3.93,15.0,0.5,0.5,3.1,0.0,,0.3,19.4,1,1.0
6821526,2,01/09/2015 01:22:27 AM,01/09/2015 01:26:42 AM,N,1,-73.829833984375,40.75969696044922,-73.82149505615233,40.766090393066406,1,0.87,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
17569694,1,09/15/2015 07:45:55 AM,09/15/2015 07:50:28 AM,N,1,-73.9391326904297,40.80531692504882,-73.94879150390625,40.797710418701165,1,1.2,5.5,0.0,0.5,1.25,0.0,,0.3,7.55,1,1.0
17035253,2,12/06/2015 12:22:57 AM,12/06/2015 12:34:58 AM,N,1,-73.95801544189453,40.721878051757805,-73.93578338623048,40.71310043334961,1,1.73,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1,1.0
1662000,1,01/13/2015 03:27:42 PM,01/13/2015 03:44:34 PM,N,1,-73.98501586914062,40.70367050170898,-74.012451171875,40.679790496826165,1,3.3,13.5,0.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
10309331,2,04/08/2015 06:35:54 PM,04/08/2015 06:50:27 PM,N,1,-73.96214294433594,40.8055076599121,-73.95685577392578,40.77091598510742,1,3.31,13.0,1.0,0.5,2.96,0.0,,0.3,17.76,1,1.0
4698099,2,04/25/2015 12:15:46 AM,04/25/2015 12:29:59 AM,N,1,-73.93518829345702,40.84986877441406,-73.90840911865233,40.77090835571289,1,7.28,21.5,0.5,0.5,0.0,5.54,,0.3,28.34,2,1.0
14973111,2,03/17/2015 03:18:24 PM,03/17/2015 03:26:08 PM,N,1,-73.94892120361328,40.808418273925774,-73.95405578613281,40.79021835327149,1,1.54,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
18727986,2,06/14/2015 10:48:30 PM,06/14/2015 11:10:58 PM,N,5,-73.85371398925781,40.75224304199219,-73.93415832519531,40.76258087158203,1,7.55,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2,2.0
4145459,2,01/18/2015 05:47:48 AM,01/18/2015 06:00:15 AM,N,1,-73.94000244140625,40.789798736572266,-73.96013641357422,40.81840133666992,1,2.92,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1,1.0
16223746,1,03/10/2015 09:11:16 PM,03/10/2015 09:23:49 PM,N,1,-73.93193817138672,40.795684814453125,-73.9259033203125,40.84018707275391,1,3.7,13.0,0.5,0.5,2.0,0.0,,0.3,16.3,1,1.0
17593306,2,03/01/2015 05:59:46 PM,03/01/2015 06:00:00 PM,N,1,-73.83053588867188,40.75945281982422,-73.83373260498048,40.75839614868164,1,0.06,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2,1.0
8178215,2,01/09/2015 10:24:56 PM,01/09/2015 10:35:13 PM,N,1,-73.94509887695312,40.80807876586913,-73.95157623291014,40.77790832519531,1,2.98,11.0,0.5,0.5,2.0,0.0,,0.3,14.3,1,1.0
8325334,2,10/25/2015 08:55:20 PM,10/25/2015 09:08:24 PM,N,1,-73.91741180419923,40.74323272705078,-73.9703369140625,40.7615623474121,1,3.31,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0
1231525,2,01/24/2015 12:29:13 AM,01/24/2015 12:51:26 AM,N,1,-73.95649719238281,40.80307769775391,-73.91392517089844,40.82200241088867,1,4.56,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1.0
3460770,2,12/12/2015 11:37:59 PM,12/12/2015 11:39:29 PM,N,1,-73.99117279052734,40.69985580444336,-73.99054718017578,40.693504333496094,1,0.23,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1.0
10976691,1,10/18/2015 08:37:02 PM,10/18/2015 08:44:37 PM,N,1,-73.95468139648438,40.73236846923828,-73.94774627685547,40.71488571166992,1,1.3,7.0,0.5,0.5,1.65,0.0,,0.3,9.95,1,1.0
8866545,2,06/07/2015 04:19:32 PM,06/07/2015 04:37:20 PM,N,1,-73.86258697509764,40.750015258789055,-73.82100677490233,40.76502227783203,2,3.28,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1.0
6507533,2,03/28/2015 02:34:09 AM,03/28/2015 02:38:17 AM,N,1,-73.93527221679686,40.79624176025391,-73.93951416015625,40.805301666259766,1,0.93,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1.0
7090513,2,03/23/2015 10:29:59 PM,03/23/2015 10:42:02 PM,N,1,-73.89857482910156,40.7092170715332,-73.8779067993164,40.73642349243164,1,2.62,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1.0
4791155,1,07/28/2015 07:22:54 PM,07/28/2015 07:33:34 PM,N,1,-73.96337890625,40.68280029296875,-73.9459686279297,40.69573593139648,1,1.9,9.5,1.0,0.5,0.0,0.0,,0.3,11.3,2,1.0
11532947,2,04/10/2015 06:35:13 PM,04/10/2015 07:10:19 PM,N,1,-73.95185089111328,40.790481567382805,-73.98780059814453,40.749053955078125,1,3.71,22.5,1.0,0.5,4.86,0.0,,0.3,29.16,1,1.0
169623,2,02/17/2015 12:59:11 PM,02/17/2015 01:27:22 PM,N,1,-73.94425964355469,40.81471252441406,-73.97314453125,40.76438522338867,1,4.12,20.0,0.0,0.5,4.16,0.0,,0.3,24.96,1,1.0
14154644,2,04/25/2015 08:17:16 PM,04/25/2015 08:26:36 PM,N,1,-73.95481872558594,40.80524063110352,-73.97467041015625,40.792865753173835,1,1.75,9.0,0.5,0.5,2.58,0.0,,0.3,12.88,1,1.0
5135414,2,01/18/2015 06:04:35 PM,01/18/2015 06:31:20 PM,N,1,-73.80731964111328,40.700286865234375,-73.86467742919923,40.73651123046875,1,4.57,19.5,0.0,0.5,3.0,0.0,,0.3,23.3,1,1.0
9500550,2,03/21/2015 08:10:37 AM,03/21/2015 08:14:58 AM,N,1,-73.9629364013672,40.61322021484375,-73.97642517089844,40.616596221923835,1,1.03,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
4325644,2,10/26/2015 07:37:20 AM,10/26/2015 08:10:48 AM,N,1,-73.98667907714845,40.68905258178711,-73.99907684326173,40.74456024169922,1,5.22,24.0,0.0,0.5,4.96,0.0,,0.3,29.76,1,1.0
10035335,2,04/05/2015 09:09:15 AM,04/05/2015 09:17:51 AM,N,1,-73.91981506347656,40.80775451660156,-73.92167663574217,40.83834838867188,1,3.1,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
6387959,2,07/23/2015 09:55:07 PM,07/23/2015 09:58:41 PM,N,1,-73.99442291259764,40.69459915161133,-73.99700164794923,40.68423843383789,1,0.84,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
17331129,1,12/06/2015 04:45:13 AM,12/06/2015 04:45:13 AM,N,1,-73.95950317382812,40.7102928161621,0.0,0.0,1,0.0,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2618591,2,04/06/2015 01:11:13 AM,04/06/2015 01:18:46 AM,N,1,-73.8908920288086,40.746936798095696,-73.86876678466798,40.76470184326172,1,3.5,12.0,0.5,0.5,2.66,0.0,,0.3,15.96,1,1.0
7716277,1,12/06/2015 11:23:39 AM,12/06/2015 11:45:56 AM,N,1,-73.94874572753906,40.828960418701165,-74.00058746337889,40.738956451416016,1,7.5,25.0,0.0,0.5,5.15,0.0,,0.3,30.95,1,1.0
11662729,1,08/11/2015 07:36:58 AM,08/11/2015 07:44:46 AM,N,1,-73.93892669677734,40.805301666259766,-73.91645812988281,40.8082160949707,1,1.6,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
14316484,2,10/13/2015 06:01:59 PM,10/13/2015 06:11:57 PM,N,1,-73.93724822998048,40.8043212890625,-73.93855285644531,40.79647064208984,1,0.99,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
14728878,1,03/22/2015 12:39:35 PM,03/22/2015 12:46:04 PM,N,1,-73.93537139892578,40.84211349487305,-73.94680786132812,40.826438903808594,1,1.2,7.0,0.0,0.5,1.0,0.0,,0.3,8.8,1,1.0
4812709,2,01/08/2015 10:10:34 PM,01/08/2015 10:13:38 PM,N,1,-73.95285797119139,40.82294464111328,-73.94468688964844,40.82187271118164,2,0.74,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
5078789,1,12/08/2015 12:46:38 PM,12/08/2015 01:09:04 PM,N,1,-73.93408966064453,40.736209869384766,-73.80522918701173,40.68742752075195,3,10.1,30.0,0.0,0.5,0.0,0.0,,0.3,30.8,2,1.0
15665119,2,04/04/2015 08:54:06 PM,04/04/2015 09:04:49 PM,N,1,-73.94933319091797,40.80947494506836,-73.92244720458984,40.8188705444336,1,2.06,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1.0
7437538,2,09/29/2015 07:18:57 PM,09/29/2015 07:42:15 PM,N,1,-73.90939331054686,40.7751579284668,-73.8713607788086,40.730350494384766,1,7.47,25.5,1.0,0.5,0.0,0.0,,0.3,27.3,1,1.0
3653087,1,04/26/2015 04:19:18 AM,04/26/2015 04:25:47 AM,N,1,-73.93658447265625,40.669532775878906,-73.92932891845702,40.68563079833984,1,1.4,7.0,0.5,0.5,1.0,0.0,,0.3,9.3,1,1.0
12207216,2,04/20/2015 10:13:57 AM,04/20/2015 10:20:25 AM,N,1,-73.95429229736328,40.58748626708984,-73.96533966064453,40.58672332763672,1,1.1,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
9368760,2,06/05/2015 06:49:37 AM,06/05/2015 06:57:54 AM,N,1,-73.95612335205078,40.74632263183594,-73.95882415771484,40.72699737548828,1,1.95,8.5,0.0,0.5,1.7,0.0,,0.3,11.0,1,1.0
16715470,2,04/19/2015 03:36:25 AM,04/19/2015 03:43:33 AM,N,1,-73.98013305664062,40.6886100769043,-73.95599365234375,40.68115234375,1,1.39,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
4339499,2,03/28/2015 03:50:15 AM,03/28/2015 04:00:51 AM,N,1,-73.88845825195312,40.74717712402344,-73.8631591796875,40.74915313720703,1,1.38,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1.0
2389539,2,05/11/2015 10:33:07 AM,05/11/2015 10:48:23 AM,N,1,-73.95431518554686,40.78897857666016,-73.96236419677734,40.8026237487793,1,1.54,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1,1.0
1113327,2,02/13/2015 07:26:28 PM,02/13/2015 07:33:18 PM,N,1,-73.94217681884764,40.75420379638672,-73.92221069335938,40.77712631225586,1,1.97,8.0,1.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
4153747,2,12/08/2015 06:30:08 PM,12/08/2015 06:32:55 PM,N,1,-73.89894866943358,40.74582290649414,-73.89580535888672,40.741477966308594,1,0.47,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
15690594,1,06/07/2015 09:09:26 PM,06/07/2015 09:19:32 PM,N,1,-73.9568099975586,40.74454116821289,-73.95718383789062,40.72024917602539,2,2.4,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0
11942064,2,03/20/2015 05:58:59 PM,03/20/2015 06:10:53 PM,N,1,-73.97903442382812,40.69617462158203,-73.94212341308595,40.69615936279297,1,2.08,10.0,1.0,0.5,0.0,0.0,,0.3,11.8,2,1.0
12336757,1,04/22/2015 06:20:07 PM,04/22/2015 06:32:42 PM,N,1,-73.98179626464844,40.57672119140625,-73.98490905761719,40.57658767700195,2,3.1,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
9992712,1,09/18/2015 03:46:05 PM,09/18/2015 03:55:53 PM,N,1,-73.95231628417967,40.78980255126953,-73.93218994140625,40.79481506347656,1,1.6,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
3956987,2,08/09/2015 11:16:28 PM,08/09/2015 11:18:01 PM,N,1,-73.87883758544923,40.7480697631836,-73.87747955322266,40.749122619628906,1,0.13,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2,1.0
8046911,1,08/14/2015 03:03:56 PM,08/14/2015 03:18:51 PM,N,1,-73.85021209716798,40.73410415649414,-73.82162475585938,40.751811981201165,1,2.9,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2,1.0
11336712,2,10/29/2015 08:27:47 PM,10/29/2015 08:35:03 PM,N,1,-73.95252227783203,40.82387161254882,-73.95099639892578,40.81010055541992,1,1.2,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
8459797,1,01/31/2015 06:24:18 PM,01/31/2015 06:38:41 PM,N,1,-73.94984436035155,40.72606658935546,-73.91786193847656,40.75768280029297,3,3.5,13.5,0.0,0.5,3.55,0.0,,0.3,17.85,1,1.0
12148529,2,05/29/2015 12:50:35 PM,05/29/2015 12:57:44 PM,N,1,-73.95182800292967,40.803813934326165,-73.9469451904297,40.81842803955078,1,1.23,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
14884632,2,05/05/2015 03:52:04 PM,05/05/2015 04:10:16 PM,N,1,-73.98689270019531,40.68780899047852,-73.95527648925781,40.71410751342773,1,4.05,15.5,0.0,0.5,3.26,0.0,,0.3,19.56,1,1.0
6837531,2,04/14/2015 05:08:11 PM,04/14/2015 05:11:42 PM,N,1,-73.89115142822266,40.74694442749024,-73.89798736572266,40.7451286315918,1,0.43,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,1,1.0
9375823,2,08/01/2015 07:45:47 PM,08/01/2015 07:59:02 PM,N,1,-73.959228515625,40.74227523803711,-73.96666717529298,40.714874267578125,1,3.01,11.5,0.0,0.5,1.7,0.0,,0.3,14.0,1,1.0
11524653,2,09/25/2015 12:46:09 AM,09/25/2015 12:53:30 AM,N,1,-73.95797729492188,40.73209381103516,-73.94306182861328,40.72254943847656,2,1.48,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1.0
1943230,1,01/03/2015 01:03:07 PM,01/03/2015 01:21:25 PM,N,5,-73.86285400390625,40.738967895507805,-73.89301300048828,40.75099563598633,1,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,2.0
3548617,2,03/24/2015 12:12:19 PM,03/24/2015 12:21:05 PM,N,1,-73.94096374511719,40.83970642089844,-73.90408325195312,40.84174346923828,1,3.02,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
6327217,2,11/03/2015 02:27:55 PM,11/03/2015 03:02:14 PM,N,1,-73.9111785888672,40.761764526367195,-73.95248413085938,40.78020095825195,1,5.43,23.0,0.0,0.5,0.0,0.0,,0.3,23.8,2,1.0
13541037,2,06/23/2015 06:00:22 PM,06/23/2015 06:08:27 PM,N,1,-73.93791198730467,40.80072784423828,-73.95208740234375,40.798652648925774,1,1.0,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,2,1.0
362120,2,01/05/2015 06:53:01 PM,01/05/2015 07:03:32 PM,N,1,-73.869384765625,40.73422622680664,-73.87621307373048,40.74727249145508,1,1.49,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
14476480,2,05/01/2015 05:14:39 PM,05/01/2015 05:42:05 PM,N,1,-73.98764038085938,40.69105911254882,-73.99776458740233,40.643856048583984,2,5.44,22.5,1.0,0.5,0.0,0.0,,0.3,24.3,2,1.0
8257637,2,07/09/2015 09:39:52 PM,07/09/2015 09:51:41 PM,N,1,-73.90351104736328,40.74575805664063,-73.8820571899414,40.755836486816406,1,1.82,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1.0
18715066,2,12/15/2015 02:32:40 PM,12/15/2015 02:50:44 PM,N,1,-73.8640365600586,40.73291778564453,-73.91325378417967,40.7466926574707,2,3.22,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,2,1.0
3142071,2,06/16/2015 06:33:23 PM,06/16/2015 07:19:09 PM,N,1,-73.97398376464845,40.676666259765625,-73.97967529296875,40.77109146118164,1,8.59,34.0,1.0,0.5,0.0,0.0,,0.3,35.8,2,1.0
6321847,2,01/30/2015 11:35:20 AM,01/30/2015 11:44:36 AM,N,1,-73.94950866699219,40.80220413208008,-73.95081329345702,40.82065200805664,1,1.55,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
6273103,2,09/07/2015 08:21:54 PM,09/07/2015 08:27:39 PM,N,1,-73.79978942871094,40.70351791381836,-73.79829406738281,40.6971549987793,1,1.32,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
7036879,2,04/22/2015 04:08:38 PM,04/22/2015 04:46:57 PM,N,1,-73.93927764892578,40.80547332763672,-73.98912048339844,40.77708435058594,1,4.34,24.5,1.0,0.5,5.26,0.0,,0.3,31.56,1,1.0
6522161,2,05/03/2015 12:35:55 AM,05/03/2015 12:51:52 AM,N,1,-73.9960708618164,40.67819213867188,-74.035888671875,40.638965606689446,2,6.09,19.0,0.5,0.5,0.0,0.0,,0.3,20.3,2,1.0
3499429,1,01/23/2015 12:21:30 PM,01/23/2015 12:26:23 PM,Y,1,-73.9896011352539,40.70242691040039,-73.98173522949219,40.69025039672852,1,1.1,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2,1.0
18627909,1,12/18/2015 02:14:35 AM,12/18/2015 02:27:21 AM,N,1,-73.88665771484375,40.74729919433594,-73.87713623046875,40.76754379272461,1,2.2,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1.0
4594937,2,05/02/2015 01:13:59 AM,05/02/2015 01:30:38 AM,N,1,-73.9916000366211,40.69097137451172,-73.98170471191406,40.613964080810554,1,7.52,23.0,0.5,0.5,0.0,0.0,,0.3,24.3,2,1.0
821184,1,02/01/2015 07:42:38 AM,02/01/2015 07:56:31 AM,N,1,-73.98172760009764,40.67072677612305,-73.9683837890625,40.710731506347656,1,4.2,15.0,0.0,0.5,2.0,0.0,,0.3,17.8,1,1.0
7744329,2,07/01/2015 01:59:16 PM,07/01/2015 02:24:02 PM,N,1,-73.9383087158203,40.8538818359375,-73.98188018798828,40.766956329345696,1,7.51,27.5,0.0,0.5,2.0,0.0,,0.3,30.3,1,1.0
11577953,2,03/29/2015 03:41:46 PM,03/29/2015 03:52:42 PM,N,1,-73.91388702392578,40.76536178588867,-73.92137145996092,40.745243072509766,1,1.77,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2,1.0
7254824,2,11/25/2015 06:27:38 PM,11/25/2015 06:31:05 PM,N,1,-73.98387908935547,40.69465637207031,-73.97732543945312,40.68381118774414,2,0.85,5.0,1.0,0.5,1.5,0.0,,0.3,8.3,1,1.0
16924983,2,10/08/2015 09:42:04 AM,10/08/2015 10:02:57 AM,N,1,-73.98847961425781,40.688232421875,-74.00636291503906,40.74456024169922,1,4.92,18.5,0.0,0.5,3.86,0.0,,0.3,23.16,1,1.0
6761856,2,11/16/2015 04:19:48 PM,11/16/2015 04:39:17 PM,N,1,-73.9403305053711,40.68288803100586,-73.92534637451173,40.67110061645508,1,1.56,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,2,1.0
